DURATION,GOAL_DESC,SEASON,DATE_TIME,HOME_TEAM,AWAY_TEAM,STADIUM,POSITION,HEIGHT,WEIGHT,FOOT,GOAL_SCORER,GOAL_SCORER_TEAM_NAME,ASSIST_PLAYER,GOALS,ASSISTS
69,right-footed shot,2021-2022,44454,Liverpool FC,AC Milan,Anfield,Midfielder,187,80,R,Jordan Henderson,Liverpool FC,N/A,1,0
28,own goal,2021-2022,44454,Manchester City,RB Leipzig,Etihad Stadium,Defender,187,84,R,Nordi Mukiele,RB Leipzig,N/A,1,0
78,right-footed shot,2021-2022,44523,Villarreal CF,Manchester United,Estadio de la Cerámica,Forward,187,83,,Cristiano Ronaldo,Manchester United,N/A,1,0
88,free kick,2021-2022,44523,BSC Young Boys,Atalanta,Stadion Wankdorf,Forward,179,75,R,Luis Muriel,Atalanta,N/A,1,0
60,left-footed shot,2020-2021,44159,Borussia Dortmund,Club Brugge KV,Signal Iduna Park,Forward,194,88,L,Erling Haaland,Borussia Dortmund,N/A,2,0
30,left-footed shot,2017-2018,43060,Sevilla FC,Liverpool FC,Ramón Sánchez Pizjuán,Forward,181,76,R,Roberto Firmino,Liverpool FC,N/A,2,0
87,right-footed shot,2019-2020,43761,KRC Genk,Liverpool FC,Cegeka Arena,Forward,175,73,L,Mo Salah,,N/A,1,0
72,header,2019-2020,43761,RB Salzburg,SSC Napoli,Red Bull Arena,Forward,194,88,L,Erling Haaland,RB Salzburg,N/A,4,0
72,header,2019-2020,43761,RB Salzburg,SSC Napoli,Red Bull Arena,Forward,194,88,L,Erling Haaland,RB Salzburg,N/A,4,0
24,left-footed shot,2019-2020,43726,Shakhtar Donetsk,Manchester City,Metalist Stadion,Forward,179,67,L,Riyad Mahrez,Manchester City,N/A,1,0
83,left-footed shot,2021-2022,44453,Villarreal CF,Atalanta,Estadio de la Cerámica,Midfielder,184,76,L,Robin Gosens,Atalanta,Aleksey Miranchuk,1,1
55,right-footed shot,2021-2022,44523,Chelsea FC,Juventus,Stamford Bridge,Defender,180,91,R,Reece James,Chelsea FC,N/A,1,0
0,,2021-2022,44685,Real Madrid,Manchester City,Santiago Bernabéu,Forward,174,64,R,Rodrygo,Real Madrid,Marco Asensio,4,2
68,right-footed shot,2016-2017,42640,Borussia Dortmund,Real Madrid,Signal Iduna Park,Defender,191,81,R,Raphaël Varane,Real Madrid,N/A,1,0
0,,2021-2022,44685,Real Madrid,Manchester City,Santiago Bernabéu,Forward,174,64,R,Rodrygo,Real Madrid,Marco Asensio,4,2
45,penalty,2021-2022,44454,Manchester City,RB Leipzig,Etihad Stadium,Forward,179,67,L,Riyad Mahrez,Manchester City,N/A,1,0
14,bicycle kick,2021-2022,44523,Dinamo Kiev,Bayern München,Olimpiyskyi,Forward,185,81,R,Robert Lewandowski,Bayern München,N/A,1,0
80,right-footed shot,2021-2022,44663,Real Madrid,Chelsea FC,Santiago Bernabéu,Forward,174,64,R,Rodrygo,Real Madrid,Luka Modrić,2,2
80,right-footed shot,2021-2022,44663,Real Madrid,Chelsea FC,Santiago Bernabéu,Forward,174,64,R,Rodrygo,Real Madrid,Luka Modrić,2,2
90,right-footed shot,2021-2022,44685,Real Madrid,Manchester City,Santiago Bernabéu,Forward,174,64,R,Rodrygo,Real Madrid,Karim Benzema,4,3
90,right-footed shot,2021-2022,44685,Real Madrid,Manchester City,Santiago Bernabéu,Forward,174,64,R,Rodrygo,Real Madrid,Karim Benzema,4,3
30,left-footed shot,2019-2020,43760,Juventus,Lokomotiv Moskva,Allianz Stadium,Midfielder,182,74,L,Aleksey Miranchuk,Lokomotiv Moskva,N/A,1,0
90,left-footed shot,2019-2020,43810,Shakhtar Donetsk,Atalanta,Metalist Stadion,Midfielder,184,76,L,Robin Gosens,Atalanta,N/A,1,0
89,left-footed shot,2021-2022,44454,Inter,Real Madrid,Giuseppe Meazza,Forward,174,64,R,Rodrygo,Real Madrid,Eduardo Camavinga,2,2
89,left-footed shot,2021-2022,44454,Inter,Real Madrid,Giuseppe Meazza,Forward,174,64,R,Rodrygo,Real Madrid,Eduardo Camavinga,2,2
80,right-footed shot,2019-2020,43726,Bayern München,Crvena Zvezda,Allianz Arena,Forward,185,81,R,Robert Lewandowski,Bayern München,N/A,1,0
65,left-footed shot,2021-2022,44488,Shakhtar Donetsk,Real Madrid,Olimpiyskyi,Forward,174,64,R,Rodrygo,Real Madrid,Vinícius Júnior,2,2
45,left-footed shot,2019-2020,43810,Bayern München,Tottenham Hotspur,Allianz Arena,Forward,185,76,R,Thomas Müller,Bayern München,N/A,1,0
65,left-footed shot,2021-2022,44488,Shakhtar Donetsk,Real Madrid,Olimpiyskyi,Forward,174,64,R,Rodrygo,Real Madrid,Vinícius Júnior,2,2
80,right-footed shot,2020-2021,44138,Real Madrid,Inter,Alfredo Di Stéfano,Forward,174,64,R,Rodrygo,Real Madrid,Vinícius Júnior,2,2
23,penalty,2020-2021,44124,Paris Saint-Germain,Manchester United,Parc des Princes,Midfielder,179,69,R,Bruno Fernandes,Manchester United,N/A,1,0
7,right-footed shot,2020-2021,44159,Manchester United,İstanbul Başakşehir,Old Trafford,Midfielder,179,69,R,Bruno Fernandes,Manchester United,N/A,2,0
16,left-footed shot,2021-2022,44538,SL Benfica,Dinamo Kiev,Estádio da Luz,Forward,191,79,R,Roman Yaremchuk,SL Benfica,João Mário,1,1
73,left-footed shot,2021-2022,44664,Liverpool FC,SL Benfica,Anfield,Forward,191,79,R,Roman Yaremchuk,SL Benfica,Álex Grimaldo,1,1
19,left-footed shot,2020-2021,44159,Manchester United,İstanbul Başakşehir,Old Trafford,Midfielder,179,69,R,Bruno Fernandes,Manchester United,N/A,2,0
55,own goal,2020-2021,44124,Paris Saint-Germain,Manchester United,Parc des Princes,Forward,181,76,R,Anthony Martial,Manchester United,N/A,1,0
62,left-footed shot,2021-2022,44538,Zenit St. Petersburg,Chelsea FC,Gazprom Arena,Forward,192,93,L,Romelu Lukaku,Chelsea FC,Timo Werner,1,1
69,header,2021-2022,44453,Chelsea FC,Zenit St. Petersburg,Stamford Bridge,Forward,192,93,L,Romelu Lukaku,Chelsea FC,Azpilicueta,1,1
45,free kick,2020-2021,44159,Borussia Dortmund,Club Brugge KV,Signal Iduna Park,Forward,180,76,R,Jadon Sancho,Borussia Dortmund,N/A,1,0
56,header,2017-2018,43074,Chelsea FC,Atlético Madrid,Stamford Bridge,Midfielder,184,77,L,Saúl,,N/A,1,0
4,right-footed shot,2020-2021,44159,FK Krasnodar,Sevilla FC,Krasnodar Stadium,Midfielder,184,78,R,Ivan Rakitić,Sevilla FC,N/A,1,0
2,header,2021-2022,44454,Sporting CP,AFC Ajax,Estádio José Alvalade,Forward,190,82,R,Sébastien Haller,AFC Ajax,N/A,4,0
71,left-footed shot,2021-2022,44539,Atalanta,Villarreal CF,Gewiss Stadium,Midfielder,181,79,L,Ruslan Malinovskiy,,Joakim Mæhle,1,1
23,right-footed shot,2017-2018,43060,APOEL Nikosia,Real Madrid,Neo GSP Stadium,Midfielder,172,66,,Luka Modrić,Real Madrid,N/A,1,0
85,left-footed shot,2021-2022,44523,BSC Young Boys,Atalanta,Stadion Wankdorf,Defender,183,80,R,Silvan Hefti,BSC Young Boys,N/A,1,0
63,left-footed shot,2020-2021,44124,Zenit St. Petersburg,Club Brugge KV,Gazprom Arena,Forward,175,67,R,Emmanuel Dennis,Club Brugge KV,N/A,1,0
74,own goal,2020-2021,44124,Zenit St. Petersburg,Club Brugge KV,Gazprom Arena,Goalkeeper,195,90,R,Ethan Horvath,Club Brugge KV,N/A,1,0
23,own goal,2020-2021,44124,Lazio Roma,Borussia Dortmund,Olimpico,Goalkeeper,194,91,,Marwin Hitz,Borussia Dortmund,N/A,1,0
74,left-footed shot,2021-2022,44684,Villarreal CF,Liverpool FC,Estadio de la Cerámica,Forward,174,69,R,Sadio Mané,Liverpool FC,Naby Keïta,1,1
79,left-footed shot,2019-2020,43760,Juventus,Lokomotiv Moskva,Allianz Stadium,Forward,177,75,L,Paulo Dybala,Juventus,N/A,2,0
46,left-footed shot,2020-2021,44124,Dinamo Kiev,Juventus,Olimpiyskyi,Forward,187,82,R,Álvaro Morata,Juventus,N/A,2,0
25,left-footed shot,2019-2020,43761,RB Leipzig,Zenit St. Petersburg,Red Bull Arena,Defender,180,78,L,Yaroslav Rakitskiy,Zenit St. Petersburg,N/A,1,0
17,penalty,2019-2020,43810,Atlético Madrid,Lokomotiv Moskva,Wanda Metropolitano,Forward,181,72,,João Félix,Atlético Madrid,N/A,1,0
75,own goal,2017-2018,43074,Chelsea FC,Atlético Madrid,Stamford Bridge,Defender,187,80,R,Stefan Savić,Atlético Madrid,N/A,1,0
75,right-footed shot,2019-2020,43760,Olympiakos Piraeus,Bayern München,Georgios Karaiskakis,Midfielder,181,81,R,Corentin Tolisso,Bayern München,N/A,1,0
21,left-footed shot,2021-2022,44503,Liverpool FC,Atlético Madrid,Anfield,Forward,174,69,R,Sadio Mané,Liverpool FC,Trent Alexander-Arnold,1,2
34,right-footed shot,2021-2022,44656,SL Benfica,Liverpool FC,Estádio da Luz,Forward,174,69,R,Sadio Mané,Liverpool FC,Luis Díaz,1,1
55,right-footed shot,2021-2022,44678,Liverpool FC,Villarreal CF,Anfield,Forward,174,69,R,Sadio Mané,Liverpool FC,Mo Salah,1,1
75,free kick,2020-2021,44159,Manchester United,İstanbul Başakşehir,Old Trafford,Midfielder,177,72,L,Deniz Türüç,İstanbul Başakşehir,N/A,1,0
90,left-footed shot,2021-2022,44489,BSC Young Boys,Villarreal CF,Stadion Wankdorf,Forward,172,70,L,Samuel Chukwueze,Villarreal CF,Gerard Moreno,1,1
88,left-footed shot,2021-2022,44663,Bayern München,Villarreal CF,Allianz Arena,Forward,172,70,L,Samuel Chukwueze,Villarreal CF,Gerard Moreno,1,1
90,right-footed shot,2021-2022,44502,Juventus,Zenit St. Petersburg,Allianz Stadium,Forward,186,79,,Sardar Azmoun,Zenit St. Petersburg,Artem Dzyuba,1,1
41,right-footed shot,2021-2022,44538,Zenit St. Petersburg,Chelsea FC,Gazprom Arena,Forward,186,79,,Sardar Azmoun,Zenit St. Petersburg,Malcom,1,1
12,header,2016-2017,42865,Atlético Madrid,Real Madrid,Vicente Calderón,Midfielder,184,77,L,Saúl,,Koke,1,1
33,left-footed shot,2018-2019,43410,Atlético Madrid,Borussia Dortmund,Wanda Metropolitano,Midfielder,184,77,L,Saúl,,Filipe Luís,1,1
26,header,2016-2017,42843,Leicester City,Atlético Madrid,King Power Stadium,Midfielder,184,77,L,Saúl,,Filipe Luís,1,1
43,right-footed shot,2016-2017,42640,Borussia Dortmund,Real Madrid,Signal Iduna Park,Forward,187,80,R,Pierre-Emerick Aubameyang,Borussia Dortmund,N/A,1,0
26,penalty,2019-2020,43726,Olympiakos Piraeus,Tottenham Hotspur,Georgios Karaiskakis,Forward,188,86,R,Harry Kane,Tottenham Hotspur,N/A,1,0
54,penalty,2019-2020,43726,Olympiakos Piraeus,Tottenham Hotspur,Georgios Karaiskakis,Midfielder,167,58,R,Mathieu Valbuena,Olympiakos Piraeus,N/A,1,0
87,penalty,2019-2020,43810,Olympiakos Piraeus,Crvena Zvezda,Georgios Karaiskakis,Forward,183,84,R,Youssef El-Arabi,Olympiakos Piraeus,N/A,1,0
79,right-footed shot,2019-2020,43760,Olympiakos Piraeus,Bayern München,Georgios Karaiskakis,Midfielder,178,77,R,Guilherme,Olympiakos Piraeus,N/A,1,0
20,left-footed shot,2019-2020,43810,Bayern München,Tottenham Hotspur,Allianz Arena,Forward,178,70,L,Ryan Sessegnon,Tottenham Hotspur,N/A,1,0
66,right-footed shot,2019-2020,43810,Shakhtar Donetsk,Atalanta,Metalist Stadion,Defender,185,80,R,Timothy Castagne,Atalanta,N/A,1,0
37,right-footed shot,2019-2020,43726,Bayer Leverkusen,Lokomotiv Moskva,BayArena,Midfielder,179,72,,Dmitry Barinov,Lokomotiv Moskva,N/A,1,0
90,left-footed shot,2017-2018,43074,Olympiakos Piraeus,Juventus,Georgios Karaiskakis,Forward,183,77,L,Federico Bernardeschi,Juventus,N/A,1,0
85,right-footed shot,2019-2020,43761,SL Benfica,Olympique Lyon,Estádio da Luz,Midfielder,177,72,R,Pizzi,SL Benfica,N/A,1,0
57,own goal,2019-2020,43761,Slavia Praha,FC Barcelona,Sinobo Stadium,Forward,188,77,R,Peter Olayinka,Slavia Praha,N/A,1,0
24,right-footed shot,2016-2017,42640,Dinamo Zagreb,Juventus,Maksimir,Midfielder,178,72,R,Miralem Pjanić,Juventus,N/A,1,0
85,free kick,2016-2017,42640,Dinamo Zagreb,Juventus,Maksimir,Defender,172,70,R,Dani Alves,Juventus,N/A,1,0
90,right-footed shot,2017-2018,43060,Spartak Moskva,NK Maribor,Otkrytie Arena,Forward,183,75,R,Jasmin Mešanović,NK Maribor,N/A,1,0
90,left-footed shot,2017-2018,43060,Sevilla FC,Liverpool FC,Ramón Sánchez Pizjuán,Midfielder,185,78,R,Guido Pizarro,Sevilla FC,N/A,1,0
90,penalty,2021-2022,44523,Malmö FF,Zenit St. Petersburg,Nya Malmö Stadion,Defender,180,78,L,Yaroslav Rakitskiy,Zenit St. Petersburg,N/A,1,0
6,own goal,2017-2018,43060,AS Monaco,RB Leipzig,Stade Louis II,Defender,184,77,R,Jemerson,AS Monaco,N/A,2,0
28,left-footed shot,2016-2017,42640,Sporting CP,Legia Warszawa,Estádio José Alvalade,Forward,187,81,L,Bryan Ruiz,Sporting CP,N/A,1,0
53,own goal,2016-2017,42640,FC København,Club Brugge KV,Telia Parken,Defender,188,81,L,Stefano Denswil,Club Brugge KV,N/A,1,0
25,own goal,2019-2020,43726,Bayer Leverkusen,Lokomotiv Moskva,BayArena,Midfielder,,,,,,N/A,1,0
62,own goal,2017-2018,43074,Celtic FC,RSC Anderlecht,Celtic Park,Midfielder,,,,,,N/A,3,0
53,header,2017-2018,43074,AS Roma,Qarabağ FK,Olimpico,Midfielder,,,,,,N/A,3,0
90,own goal,2017-2018,43074,FC Barcelona,Sporting CP,Spotify Camp Nou,Midfielder,,,,,,N/A,3,0
82,right-footed shot,2021-2022,44503,FC Sheriff,Inter,Sheriff Stadium,Forward,169,62,R,Alexis Sánchez,Inter,N/A,1,0
61,own goal,2021-2022,44503,AC Milan,FC Porto,Giuseppe Meazza,Defender,182,81,R,Chancel Mbemba,FC Porto,N/A,1,0
90,penalty,2021-2022,44503,RB Leipzig,Paris Saint-Germain,Red Bull Arena,Midfielder,186,74,R,Dominik Szoboszlai,RB Leipzig,N/A,1,0
17,own goal,2021-2022,44503,Manchester City,Club Brugge KV,Etihad Stadium,Defender,188,70,R,John Stones,Manchester City,N/A,1,0
37,penalty,2021-2022,44503,Borussia Dortmund,AFC Ajax,Signal Iduna Park,Forward,180,71,R,Marco Reus,Borussia Dortmund,N/A,1,0
66,right-footed shot,2021-2022,44503,FC Sheriff,Inter,Sheriff Stadium,Defender,188,82,R,Milan Škriniar,Inter,N/A,1,0
31,penalty,2021-2022,44503,Sporting CP,Beşiktaş,Estádio José Alvalade,Forward,173,65,R,Pedro Gonçalves,Sporting CP,N/A,2,0
15,header,2021-2022,44488,Beşiktaş,Sporting CP,Vodafone Park,Defender,196,92,R,Sebastián Coates,Sporting CP,Gonçalo Inácio,2,1
17,right-footed shot,2019-2020,43795,Real Madrid,Paris Saint-Germain,Santiago Bernabéu,Forward,185,81,R,Karim Benzema,Real Madrid,N/A,2,0
53,penalty,2019-2020,43795,Crvena Zvezda,Bayern München,Marakana,Forward,185,81,R,Robert Lewandowski,Bayern München,N/A,4,0
43,header,2017-2018,43004,Beşiktaş,RB Leipzig,Vodafone Park,Midfielder,188,74,R,Anderson Talisca,,N/A,1,0
27,header,2021-2022,44488,Beşiktaş,Sporting CP,Vodafone Park,Defender,196,92,R,Sebastián Coates,Sporting CP,Paulinho,2,1
69,right-footed shot,2021-2022,44524,Beşiktaş,AFC Ajax,Vodafone Park,Forward,190,82,R,Sébastien Haller,AFC Ajax,Lisandro Martínez,2,1
90,left-footed shot,2016-2017,42675,Atlético Madrid,FK Rostov,Vicente Calderón,Forward,176,73,L,Antoine Griezmann,Atlético Madrid,N/A,2,0
74,right-footed shot,2016-2017,42675,Manchester City,FC Barcelona,Etihad Stadium,Midfielder,180,79,R,İlkay Gündoğan,Manchester City,N/A,2,0
34,penalty,2016-2017,42675,PSV Eindhoven,Bayern München,Philips Stadion,Forward,185,81,R,Robert Lewandowski,Bayern München,N/A,2,0
83,header,2021-2022,44503,Borussia Dortmund,AFC Ajax,Signal Iduna Park,Forward,190,82,R,Sébastien Haller,AFC Ajax,Antony,1,3
9,right-footed shot,2021-2022,44454,Sporting CP,AFC Ajax,Estádio José Alvalade,Forward,190,82,R,Sébastien Haller,AFC Ajax,Antony,4,2
51,left-footed shot,2021-2022,44454,Sporting CP,AFC Ajax,Estádio José Alvalade,Forward,190,82,R,Sébastien Haller,AFC Ajax,Antony,4,2
54,left-footed shot,2021-2022,44524,Beşiktaş,AFC Ajax,Vodafone Park,Forward,190,82,R,Sébastien Haller,AFC Ajax,Nico Tagliafico,2,1
63,left-footed shot,2021-2022,44454,Sporting CP,AFC Ajax,Estádio José Alvalade,Forward,190,82,R,Sébastien Haller,AFC Ajax,Noussair Mazraoui,4,1
31,free kick,2018-2019,43361,FC Barcelona,PSV Eindhoven,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,N/A,3,0
8,right-footed shot,2021-2022,44467,Paris Saint-Germain,Manchester City,Parc des Princes,Midfielder,174,66,R,Idrissa Gueye,,N/A,1,0
65,penalty,2021-2022,44467,Real Madrid,FC Sheriff,Santiago Bernabéu,Forward,185,81,R,Karim Benzema,Real Madrid,N/A,1,0
90,penalty,2021-2022,44467,AC Milan,Atlético Madrid,Giuseppe Meazza,Forward,182,83,R,Luis Suárez,Atlético Madrid,N/A,1,0
72,header,2021-2022,44488,AFC Ajax,Borussia Dortmund,Johan Cruijff ArenA,Forward,190,82,R,Sébastien Haller,AFC Ajax,Daley Blind,1,1
43,right-footed shot,2021-2022,44467,AFC Ajax,Beşiktaş,Johan Cruijff ArenA,Forward,190,82,R,Sébastien Haller,AFC Ajax,Steven Berghuis,1,1
18,left-footed shot,2021-2022,44467,FC Porto,Liverpool FC,Estádio do Dragão,Forward,175,73,L,Mo Salah,,N/A,2,0
25,right-footed shot,2020-2021,44138,Real Madrid,Inter,Alfredo Di Stéfano,Forward,185,81,R,Karim Benzema,,N/A,1,0
4,left-footed shot,2020-2021,44138,RB Salzburg,Bayern München,Red Bull Arena,Forward,188,78,R,Mërgim Berisha,,N/A,1,0
90,left-footed shot,2021-2022,44467,Real Madrid,FC Sheriff,Santiago Bernabéu,Midfielder,178,70,L,Sébastien Thill,FC Sheriff,Adama Traoré I,1,1
47,left-footed shot,2020-2021,44138,Atalanta,Liverpool FC,Gewiss Stadium,Forward,175,73,L,Mo Salah,,N/A,1,0
20,right-footed shot,2021-2022,44467,AC Milan,Atlético Madrid,Giuseppe Meazza,Forward,188,81,R,Rafael Leão,AC Milan,N/A,1,0
32,back heel,2021-2022,44502,Bayern München,SL Benfica,Allianz Arena,Forward,176,77,R,Serge Gnabry,Bayern München,Robert Lewandowski,1,1
68,right-footed shot,2021-2022,44468,Bayern München,Dinamo Kiev,Allianz Arena,Forward,176,77,R,Serge Gnabry,Bayern München,Leroy Sané,1,1
51,free kick,2016-2017,42675,Manchester City,FC Barcelona,Etihad Stadium,Midfielder,181,70,R,Kevin De Bruyne,Manchester City,N/A,1,0
44,own goal,2020-2021,44138,RB Salzburg,Bayern München,Red Bull Arena,Defender,186,70,R,Rasmus Kristensen,,N/A,1,0
31,right-footed shot,2021-2022,44628,Bayern München,RB Salzburg,Allianz Arena,Forward,176,77,R,Serge Gnabry,Bayern München,Kingsley Coman,1,1
90,right-footed shot,2016-2017,42802,FC Barcelona,Paris Saint-Germain,Spotify Camp Nou,Midfielder,178,68,R,Sergi Roberto,,Neymar,2,3
75,penalty,2018-2019,43361,FC FC Schalke 04,FC Porto,Veltins-Arena,Midfielder,172,71,R,Otávio,FC Porto,N/A,1,0
47,right-footed shot,2019-2020,43795,Atalanta,Dinamo Zagreb,Giuseppe Meazza,Midfielder,167,68,R,Papu Gómez,Atalanta,N/A,1,0
81,right-footed shot,2021-2022,44467,FC Porto,Liverpool FC,Estádio do Dragão,Forward,181,76,R,Roberto Firmino,Liverpool FC,N/A,2,0
68,penalty,2018-2019,43431,AEK Athen,AFC Ajax,Spyros Louis (OAKA),Forward,181,76,L,Dušan Tadić,AFC Ajax,N/A,2,0
72,left-footed shot,2018-2019,43431,AEK Athen,AFC Ajax,Spyros Louis (OAKA),Forward,181,76,L,Dušan Tadić,AFC Ajax,N/A,2,0
83,left-footed shot,2019-2020,43795,Real Madrid,Paris Saint-Germain,Santiago Bernabéu,Midfielder,174,70,L,Pablo Sarabia,Paris Saint-Germain,N/A,1,0
45,left-footed shot,2021-2022,44467,FC Porto,Liverpool FC,Estádio do Dragão,Forward,174,69,R,Sadio Mané,Liverpool FC,N/A,1,0
85,right-footed shot,2018-2019,43361,Club Brugge KV,Borussia Dortmund,Jan Breydel Stadion,Forward,177,73,R,Christian Pulišić,Borussia Dortmund,N/A,1,0
75,right-footed shot,2017-2018,43061,Paris Saint-Germain,Celtic FC,Parc des Princes,Midfielder,165,60,R,Marco Verratti,Paris Saint-Germain,N/A,1,0
21,penalty,2017-2018,43061,Qarabağ FK,Chelsea FC,Baku National Stadium,Forward,175,74,R,Eden Hazard,Chelsea FC,N/A,1,0
45,free kick,2019-2020,43795,Juventus,Atlético Madrid,Allianz Stadium,Forward,177,75,L,Paulo Dybala,Juventus,N/A,1,0
14,header,2016-2017,42675,PSV Eindhoven,Bayern München,Philips Stadion,Defender,177,72,R,Santiago Arias,PSV Eindhoven,N/A,1,0
90,left-footed shot,2020-2021,44138,RB Salzburg,Bayern München,Red Bull Arena,Defender,184,79,L,Lucas Hernández,Bayern München,N/A,1,0
25,penalty,2020-2021,44138,Lokomotiv Moskva,Atlético Madrid,RŽD-Arena,Midfielder,183,72,R,Anton Miranchuk,Lokomotiv Moskva,N/A,1,0
46,right-footed shot,2018-2019,43431,Bayern München,SL Benfica,Allianz Arena,Midfielder,184,71,R,Gedson Fernandes,SL Benfica,N/A,1,0
40,left-footed shot,2018-2019,43361,Liverpool FC,Paris Saint-Germain,Anfield,Defender,191,90,R,Thomas Meunier,Paris Saint-Germain,N/A,1,0
17,own goal,2020-2021,44138,Shakhtar Donetsk,Bor. Mönchengladbach,Olimpiyskyi,Defender,172,73,R,Valeriy Bondar,,N/A,1,0
54,right-footed shot,2017-2018,43004,Borussia Dortmund,Real Madrid,Signal Iduna Park,Forward,187,80,R,Pierre-Emerick Aubameyang,Borussia Dortmund,N/A,1,0
85,right-footed shot,2018-2019,43361,Inter,Tottenham Hotspur,Giuseppe Meazza,Forward,181,75,R,Mauro Icardi,Inter,N/A,1,0
6,left-footed shot,2019-2020,43795,Tottenham Hotspur,Olympiakos Piraeus,Tottenham Hotspur Stadium,Forward,183,84,R,Youssef El-Arabi,Olympiakos Piraeus,N/A,1,0
11,own goal,2019-2020,43795,Lokomotiv Moskva,Bayer Leverkusen,RŽD-Arena,Midfielder,184,80,R,Rifat Zhemaletdinov,Lokomotiv Moskva,N/A,1,0
28,right-footed shot,2021-2022,44523,Malmö FF,Zenit St. Petersburg,Nya Malmö Stadion,Midfielder,185,76,,Søren Rieks,Malmö FF,Veljko Birmančević,1,1
67,right-footed shot,2021-2022,44488,Inter,FC Sheriff,Giuseppe Meazza,Defender,189,78,R,Stefan de Vrij,Inter,Denzel Dumfries,1,1
62,left-footed shot,2021-2022,44537,AFC Ajax,Sporting CP,Johan Cruijff ArenA,Midfielder,182,75,L,Steven Berghuis,AFC Ajax,Davy Klaassen,1,1
49,right-footed shot,2017-2018,43004,SSC Napoli,Feyenoord,Diego Maradona,Forward,169,61,R,Dries Mertens,SSC Napoli,N/A,1,0
7,right-footed shot,2017-2018,43004,SSC Napoli,Feyenoord,Diego Maradona,Forward,163,59,R,Lorenzo Insigne,SSC Napoli,N/A,1,0
47,left-footed shot,2018-2019,43431,AS Roma,Real Madrid,Olimpico,Forward,185,82,L,Gareth Bale,Real Madrid,N/A,1,0
40,header,2018-2019,43431,1899 Hoffenheim,Shakhtar Donetsk,PreZero Arena,Midfielder,182,72,R,Steven Zuber,1899 Hoffenheim,N/A,1,0
45,own goal,2017-2018,43039,Manchester United,SL Benfica,Old Trafford,Goalkeeper,189,82,R,Mile Svilar,SL Benfica,N/A,1,0
45,penalty,2016-2017,42675,SL Benfica,Dinamo Kiev,Estádio da Luz,Forward,173,71,R,Eduardo Salvio,SL Benfica,N/A,1,0
18,right-footed shot,2018-2019,43361,AS Monaco,Atlético Madrid,Stade Louis II,Forward,170,65,R,Samuel Grandsir,AS Monaco,N/A,1,0
17,left-footed shot,2021-2022,44467,AFC Ajax,Beşiktaş,Johan Cruijff ArenA,Midfielder,182,75,L,Steven Berghuis,AFC Ajax,Dušan Tadić,1,1
67,free kick,2018-2019,43361,Galatasaray,Lokomotiv Moskva,Nef Stadyumu,Forward,191,83,R,Eren Derdiyok,Galatasaray,N/A,1,0
10,penalty,2018-2019,43431,CSKA Moskva,Viktoria Plzeň,Luzhniki,Midfielder,178,80,R,Nikola Vlašić,CSKA Moskva,N/A,1,0
39,left-footed shot,2021-2022,44454,Sporting CP,AFC Ajax,Estádio José Alvalade,Midfielder,182,75,L,Steven Berghuis,AFC Ajax,Ryan Gravenberch,1,1
78,left-footed shot,2021-2022,44537,AFC Ajax,Sporting CP,Johan Cruijff ArenA,Forward,175,72,L,Tabata,,Ricardo Esgaio,1,1
15,right-footed shot,2017-2018,42991,Shakhtar Donetsk,SSC Napoli,Metalist Stadion,Forward,172,64,R,Taison,,Facundo Ferreyra,2,2
56,right-footed shot,2018-2019,43431,CSKA Moskva,Viktoria Plzeň,Luzhniki,Midfielder,183,76,R,Roman Procházka,Viktoria Plzeň,N/A,1,0
32,left-footed shot,2017-2018,43039,FC Basel,CSKA Moskva,St. Jakob-Park,Midfielder,182,76,L,Luca Zuffi,FC Basel,N/A,1,0
68,header,2017-2018,43193,Sevilla FC,Bayern München,Ramón Sánchez Pizjuán,Midfielder,174,70,R,Thiago,,Franck Ribéry,1,1
65,right-footed shot,2017-2018,43039,FC Basel,CSKA Moskva,St. Jakob-Park,Midfielder,179,70,R,Alan Dzagoev,CSKA Moskva,N/A,1,0
52,left-footed shot,2017-2018,43039,Paris Saint-Germain,RSC Anderlecht,Parc des Princes,Defender,182,74,L,Layvin Kurzawa,Paris Saint-Germain,N/A,3,0
56,right-footed shot,2016-2017,42781,Bayern München,Arsenal FC,Allianz Arena,Midfielder,174,70,R,Thiago,,Robert Lewandowski,2,1
63,right-footed shot,2017-2018,43061,RSC Anderlecht,Bayern München,Lotto Park,Midfielder,178,72,R,Sofiane Hanni,RSC Anderlecht,N/A,1,0
73,penalty,2017-2018,43061,Qarabağ FK,Chelsea FC,Baku National Stadium,Midfielder,179,76,R,Cesc Fàbregas,Chelsea FC,N/A,1,0
20,right-footed shot,2017-2018,43039,Sporting CP,Juventus,Estádio José Alvalade,Midfielder,178,73,L,Bruno César,Sporting CP,N/A,1,0
43,left-footed shot,2017-2018,43061,Sporting CP,Olympiakos Piraeus,Estádio José Alvalade,Midfielder,178,73,L,Bruno César,Sporting CP,N/A,1,0
18,left-footed shot,2017-2018,43173,Beşiktaş,Bayern München,Vodafone Park,Midfielder,174,70,R,Thiago,,Thomas Müller,1,1
86,,2017-2018,43061,Sporting CP,Olympiakos Piraeus,Estádio José Alvalade,Midfielder,185,79,R,Vadis Odjidja-Ofoe,Olympiakos Piraeus,N/A,1,0
