DURATION,GOAL_DESC,SEASON,DATE_TIME,HOME_TEAM,AWAY_TEAM,STADIUM,POSITION,HEIGHT,WEIGHT,FOOT,GOAL_SCORER,GOAL_SCORER_TEAM_NAME,ASSIST_PLAYER,GOALS,ASSISTS
47,right-footed shot,2016-2017,"Wednesday, April 12, 2017",Bayern München,Real Madrid,Allianz Arena,Forward,187,83,,Cristiano Ronaldo,Real Madrid,Dani Carvajal,2,1
20,right-footed shot,2016-2017,"Saturday, June 3, 2017",Juventus,Real Madrid,Millennium,Forward,187,83,,Cristiano Ronaldo,Real Madrid,Dani Carvajal,2,1
64,bicycle kick,2017-2018,"Tuesday, April 3, 2018",Juventus,Real Madrid,Allianz Stadium,Forward,187,83,,Cristiano Ronaldo,Real Madrid,Dani Carvajal,2,1
87,left-footed shot,2018-2019,"Wednesday, February 13, 2019",AFC Ajax,Real Madrid,Johan Cruijff ArenA,Forward,182,76,L,Marco Asensio,Real Madrid,Dani Carvajal,1,1
81,left-footed shot,2019-2020,"Wednesday, November 6, 2019",Real Madrid,Galatasaray,Santiago Bernabéu,Forward,185,81,R,Karim Benzema,Real Madrid,Dani Carvajal,2,1
71,right-footed shot,2021-2022,"Tuesday, December 7, 2021",RB Leipzig,Manchester City,Red Bull Arena,Forward,185,84,R,André Silva,RB Leipzig,Emil Forsberg,1,1
85,right-footed shot,2016-2017,"Wednesday, November 2, 2016",Legia Warszawa,Real Madrid,Stadion Wojska Polskiego,Midfielder,177,75,R,Mateo Kovačić,Real Madrid,Dani Carvajal,1,1
38,right-footed shot,2020-2021,"Wednesday, December 9, 2020",Paris Saint-Germain,İstanbul Başakşehir,Parc des Princes,Forward,175,68,R,Neymar,Paris Saint-Germain,Kylian Mbappé,3,1
18,left-footed shot,2017-2018,"Tuesday, September 26, 2017",Borussia Dortmund,Real Madrid,Signal Iduna Park,Forward,185,82,L,Gareth Bale,Real Madrid,Dani Carvajal,1,1
21,right-footed shot,2020-2021,"Wednesday, December 9, 2020",Paris Saint-Germain,İstanbul Başakşehir,Parc des Princes,Forward,175,68,R,Neymar,Paris Saint-Germain,Marco Verratti,3,1
44,left-footed shot,2017-2018,"Wednesday, April 25, 2018",Bayern München,Real Madrid,Allianz Arena,Defender,174,75,L,Marcelo,Real Madrid,Dani Carvajal,2,2
9,right-footed shot,2021-2022,"Wednesday, October 20, 2021",Chelsea FC,Malmö FF,Stamford Bridge,Defender,187,78,R,Andreas Christensen,Chelsea FC,Thiago Silva,2,2
53,header,2016-2017,"Wednesday, December 7, 2016",Real Madrid,Borussia Dortmund,Santiago Bernabéu,Forward,185,81,R,Karim Benzema,Real Madrid,James Rodríguez,2,1
54,right-footed shot,2018-2019,"Wednesday, September 19, 2018",SL Benfica,Bayern München,Estádio da Luz,Midfielder,176,70,R,Renato Sanches,Bayern München,James Rodríguez,1,1
63,left-footed shot,2019-2020,"Tuesday, October 22, 2019",Club Brugge KV,Paris Saint-Germain,Jan Breydel Stadion,Forward,181,75,R,Mauro Icardi,Paris Saint-Germain,Kylian Mbappé,2,1
90,header,2016-2017,"Wednesday, September 14, 2016",Real Madrid,Sporting CP,Santiago Bernabéu,Forward,187,82,R,Álvaro Morata,Real Madrid,James Rodríguez,1,1
28,right-footed shot,2017-2018,"Wednesday, April 25, 2018",Bayern München,Real Madrid,Allianz Arena,Midfielder,177,75,R,Joshua Kimmich,Bayern München,James Rodríguez,1,1
60,right-footed shot,2016-2017,"Wednesday, September 28, 2016",PFC Ludogorets Razgrad,Paris Saint-Germain,Vasil Levski,Forward,184,77,R,Edinson Cavani,Paris Saint-Germain,Lucas Moura,2,1
37,header,2017-2018,"Tuesday, December 5, 2017",Bayern München,Paris Saint-Germain,Allianz Arena,Midfielder,181,81,R,Corentin Tolisso,Bayern München,James Rodríguez,2,1
90,left-footed shot,2016-2017,"Tuesday, September 13, 2016",Bayern München,FK Rostov,Allianz Arena,Defender,170,67,L,Juan Bernat,Bayern München,Franck Ribéry,1,1
72,header,2017-2018,"Tuesday, October 31, 2017",Paris Saint-Germain,RSC Anderlecht,Parc des Princes,Defender,182,74,L,Layvin Kurzawa,Paris Saint-Germain,Giovani Lo Celso,3,1
52,left-footed shot,2016-2017,"Wednesday, November 23, 2016",FK Rostov,Bayern München,Olimp – 2,Defender,170,67,L,Juan Bernat,Bayern München,Franck Ribéry,1,1
9,right-footed shot,2021-2022,"Wednesday, October 20, 2021",Chelsea FC,Malmö FF,Stamford Bridge,Defender,187,78,R,Andreas Christensen,Chelsea FC,Thiago Silva,2,2
44,left-footed shot,2018-2019,"Tuesday, October 2, 2018",Olympique Lyon,Shakhtar Donetsk,Groupama Stadium,Forward,176,70,R,Júnior Moraes,Shakhtar Donetsk,Ismaily,2,1
22,left-footed shot,2018-2019,"Wednesday, December 12, 2018",Shakhtar Donetsk,Olympique Lyon,Olimpiyskyi,Forward,176,70,R,Júnior Moraes,Shakhtar Donetsk,Ismaily,1,1
90,right-footed shot,2018-2019,"Tuesday, November 27, 2018",1899 Hoffenheim,Shakhtar Donetsk,PreZero Arena,Forward,172,64,R,Taison,Shakhtar Donetsk,Ismaily,4,2
90,right-footed shot,2018-2019,"Tuesday, November 27, 2018",1899 Hoffenheim,Shakhtar Donetsk,PreZero Arena,Forward,172,64,R,Taison,Shakhtar Donetsk,Ismaily,4,2
90,right-footed shot,2021-2022,"Tuesday, December 7, 2021",FC Porto,Atlético Madrid,Estádio do Dragão,Forward,171,70,R,Ángel Correa,Atlético Madrid,Antoine Griezmann,1,1
73,header,2016-2017,"Wednesday, December 7, 2016",Juventus,Dinamo Zagreb,Allianz Stadium,Defender,190,84,R,Daniele Rugani,Juventus,Miralem Pjanić,1,1
78,right-footed shot,2021-2022,"Wednesday, December 8, 2021",VfL Wolfsburg,Lille OSC,Volkswagen Arena,Midfielder,168,56,R,Angel Gomes,Lille OSC,Jonathan Ikoné,1,2
28,header,2018-2019,"Tuesday, April 16, 2019",Juventus,AFC Ajax,Allianz Stadium,Forward,187,83,,Cristiano Ronaldo,Juventus,Miralem Pjanić,1,1
16,left-footed shot,2020-2021,"Tuesday, October 20, 2020",RB Leipzig,İstanbul Başakşehir,Red Bull Arena,Defender,175,69,L,Angeliño,#N/A,Kevin Kampl,2,1
56,header,2018-2019,"Tuesday, May 7, 2019",Liverpool FC,FC Barcelona,Anfield,Midfielder,175,69,R,Georginio Wijnaldum,Liverpool FC,Xherdan Shaqiri,2,1
2,right-footed shot,2017-2018,"Tuesday, February 13, 2018",Juventus,Tottenham Hotspur,Allianz Stadium,Forward,186,85,,Gonzalo Higuaín,Juventus,Miralem Pjanić,2,1
31,left-footed shot,2016-2017,"Tuesday, September 27, 2016",Dinamo Zagreb,Juventus,Maksimir,Forward,186,85,,Gonzalo Higuaín,Juventus,Miralem Pjanić,1,1
55,header,2016-2017,"Tuesday, April 11, 2017",Juventus,FC Barcelona,Allianz Stadium,Defender,187,85,L,Giorgio Chiellini,Juventus,Miralem Pjanić,1,1
20,left-footed shot,2020-2021,"Tuesday, October 20, 2020",RB Leipzig,İstanbul Başakşehir,Red Bull Arena,Defender,175,69,L,Angeliño,#N/A,Christopher Nkunku,2,1
2,left-footed shot,2020-2021,"Tuesday, December 8, 2020",RB Leipzig,Manchester United,Red Bull Arena,Defender,175,69,L,Angeliño,#N/A,Marcel Sabitzer,1,1
42,right-footed shot,2020-2021,"Wednesday, November 4, 2020",RB Leipzig,Paris Saint-Germain,Red Bull Arena,Forward,175,73,R,Christopher Nkunku,RB Leipzig,Angeliño,1,1
70,right-footed shot,2021-2022,"Tuesday, November 2, 2021",Dinamo Kiev,FC Barcelona,Olimpiyskyi,Forward,178,66,R,Ansu Fati,FC Barcelona,,1,8
83,header,2018-2019,"Wednesday, November 28, 2018",PSV Eindhoven,FC Barcelona,Philips Stadion,Forward,188,86,R,Luuk de Jong,PSV Eindhoven,Angeliño,1,1
66,right-footed shot,2020-2021,"Wednesday, December 2, 2020",İstanbul Başakşehir,RB Leipzig,Fatih Terim Stadium,Midfielder,179,72,R,Dani Olmo,RB Leipzig,Angeliño,1,1
13,right-footed shot,2020-2021,"Tuesday, December 8, 2020",RB Leipzig,Manchester United,Red Bull Arena,Midfielder,175,72,R,Amadou Haïdara,RB Leipzig,Angeliño,1,1
33,right-footed shot,2020-2021,"Tuesday, November 3, 2020",Atalanta,Liverpool FC,Gewiss Stadium,Forward,178,70,R,Diogo Jota,Liverpool FC,Joe Gomez,3,1
21,header,2019-2020,"Tuesday, March 10, 2020",RB Leipzig,Tottenham Hotspur,Red Bull Arena,Midfielder,177,76,R,Marcel Sabitzer,RB Leipzig,Angeliño,2,1
54,left-footed shot,2020-2021,"Tuesday, November 3, 2020",Atalanta,Liverpool FC,Gewiss Stadium,Forward,178,70,R,Diogo Jota,Liverpool FC,Sadio Mané,3,1
88,right-footed shot,2019-2020,"Thursday, August 13, 2020",RB Leipzig,Atlético Madrid,Estádio José Alvalade,Midfielder,175,72,R,Tyler Adams,RB Leipzig,Angeliño,1,1
90,right-footed shot,2019-2020,"Wednesday, October 23, 2019",Lille OSC,Valencia CF,Stade Pierre Mauroy,Forward,175,67,L,Jonathan Ikoné,Lille OSC,Benjamin André,1,1
7,right-footed shot,2018-2019,"Tuesday, May 7, 2019",Liverpool FC,FC Barcelona,Anfield,Forward,185,75,R,Divock Origi,Liverpool FC,,2,1
43,left-footed shot,2020-2021,"Wednesday, December 2, 2020",İstanbul Başakşehir,RB Leipzig,Fatih Terim Stadium,Defender,187,84,R,Nordi Mukiele,RB Leipzig,Emil Forsberg,1,1
42,right-footed shot,2021-2022,"Wednesday, September 15, 2021",Liverpool FC,AC Milan,Anfield,Forward,185,78,R,Ante Rebić,AC Milan,Rafael Leão,1,1
80,right-footed shot,2021-2022,"Wednesday, February 23, 2022",Atlético Madrid,Manchester United,Wanda Metropolitano,Forward,178,65,R,Anthony Elanga,Manchester United,Bruno Fernandes,1,1
63,left-footed shot,2019-2020,"Tuesday, November 5, 2019",Zenit St. Petersburg,RB Leipzig,Gazprom Arena,Midfielder,177,76,R,Marcel Sabitzer,RB Leipzig,Emil Forsberg,1,1
51,penalty,2017-2018,"Wednesday, September 13, 2017",Real Madrid,APOEL Nikosia,Santiago Bernabéu,Forward,187,83,,Cristiano Ronaldo,Real Madrid,,2,11
56,right-footed shot,2021-2022,"Tuesday, December 7, 2021",FC Porto,Atlético Madrid,Estádio do Dragão,Forward,176,73,L,Antoine Griezmann,Atlético Madrid,Thomas Lemar,1,1
20,left-footed shot,2021-2022,"Tuesday, October 19, 2021",Atlético Madrid,Liverpool FC,Wanda Metropolitano,Forward,176,73,L,Antoine Griezmann,Atlético Madrid,Koke,2,1
79,right-footed shot,2017-2018,"Tuesday, September 26, 2017",Borussia Dortmund,Real Madrid,Signal Iduna Park,Forward,187,83,,Cristiano Ronaldo,Real Madrid,Luka Modrić,2,1
90,left-footed shot,2019-2020,"Wednesday, November 6, 2019",Dinamo Zagreb,Shakhtar Donetsk,Maksimir,Midfielder,185,79,R,Arijan Ademi,Dinamo Zagreb,Dani Olmo,1,1
34,left-footed shot,2021-2022,"Tuesday, October 19, 2021",Atlético Madrid,Liverpool FC,Wanda Metropolitano,Forward,176,73,L,Antoine Griezmann,Atlético Madrid,João Félix,2,1
21,right-footed shot,2018-2019,"Wednesday, November 7, 2018",Viktoria Plzeň,Real Madrid,Doosan Arena,Forward,185,81,R,Karim Benzema,Real Madrid,Toni Kroos,2,2
23,header,2018-2019,"Wednesday, November 7, 2018",Viktoria Plzeň,Real Madrid,Doosan Arena,Midfielder,185,84,R,Casemiro,Real Madrid,Toni Kroos,1,2
9,penalty,2019-2020,"Tuesday, December 10, 2019",Olympique Lyon,RB Leipzig,Groupama Stadium,Midfielder,177,76,R,Emil Forsberg,RB Leipzig,Yussuf Poulsen,1,1
69,right-footed shot,2019-2020,"Tuesday, September 17, 2019",SL Benfica,RB Leipzig,Estádio da Luz,Forward,181,75,R,Timo Werner,RB Leipzig,Yussuf Poulsen,2,1
90,left-footed shot,2020-2021,"Wednesday, December 2, 2020",İstanbul Başakşehir,RB Leipzig,Fatih Terim Stadium,Forward,195,94,L,Alexander Sørloth,RB Leipzig,Yussuf Poulsen,1,1
84,left-footed shot,2021-2022,"Tuesday, September 28, 2021",AC Milan,Atlético Madrid,Giuseppe Meazza,Forward,176,73,L,Antoine Griezmann,Atlético Madrid,Renan Lodi,1,1
51,header,2021-2022,"Tuesday, April 12, 2022",Real Madrid,Chelsea FC,Santiago Bernabéu,Defender,190,85,R,Antonio Rüdiger,Chelsea FC,Mason Mount,1,1
13,right-footed shot,2016-2017,"Wednesday, September 14, 2016",FC Porto,FC København,Estádio do Dragão,Midfielder,172,71,R,Otávio,FC Porto,André Silva,1,1
33,header,2019-2020,"Wednesday, October 2, 2019",Lille OSC,Chelsea FC,Stade Pierre Mauroy,Forward,185,78,R,Victor Osimhen,Lille OSC,Jonathan Bamba,1,1
78,left-footed shot,2019-2020,"Tuesday, December 10, 2019",Chelsea FC,Lille OSC,Stamford Bridge,Midfielder,,,,,#N/A,Jonathan Bamba,1,1
1,left-footed shot,2020-2021,"Tuesday, November 3, 2020",FC Midtjylland,AFC Ajax,MCH Arena,Forward,172,63,L,Antony,#N/A,Dušan Tadić,1,1
77,right-footed shot,2016-2017,"Wednesday, April 12, 2017",Bayern München,Real Madrid,Allianz Arena,Forward,187,83,,Cristiano Ronaldo,Real Madrid,Marco Asensio,2,1
57,left-footed shot,2021-2022,"Tuesday, October 19, 2021",AFC Ajax,Borussia Dortmund,Johan Cruijff ArenA,Forward,172,63,L,Antony,AFC Ajax,Sébastien Haller,1,2
42,left-footed shot,2021-2022,"Tuesday, December 7, 2021",AFC Ajax,Sporting CP,Johan Cruijff ArenA,Forward,172,63,L,Antony,AFC Ajax,,1,11
3,left-footed shot,2021-2022,"Thursday, December 9, 2021",Atalanta,Villarreal CF,Gewiss Stadium,Forward,178,74,R,Arnaut Danjuma,Villarreal CF,Dani Parejo,2,1
8,left-footed shot,2021-2022,"Wednesday, April 6, 2022",Villarreal CF,Bayern München,Estadio de la Cerámica,Forward,178,74,R,Arnaut Danjuma,Villarreal CF,Dani Parejo,1,1
64,right-footed shot,2016-2017,"Saturday, June 3, 2017",Juventus,Real Madrid,Millennium,Forward,187,83,,Cristiano Ronaldo,Real Madrid,Luka Modrić,2,1
48,header,2018-2019,"Tuesday, March 12, 2019",Juventus,Atlético Madrid,Allianz Stadium,Forward,187,83,,Cristiano Ronaldo,Juventus,João Cancelo,3,1
45,header,2018-2019,"Wednesday, April 10, 2019",AFC Ajax,Juventus,Johan Cruijff ArenA,Forward,187,83,,Cristiano Ronaldo,Juventus,João Cancelo,1,1
3,right-footed shot,2017-2018,"Tuesday, April 3, 2018",Juventus,Real Madrid,Allianz Stadium,Forward,187,83,,Cristiano Ronaldo,Real Madrid,Isco,2,1
29,header,2020-2021,"Wednesday, February 24, 2021",Bor. Mönchengladbach,Manchester City,Puskás Aréna,Midfielder,173,64,L,Bernardo Silva,Manchester City,João Cancelo,1,1
45,penalty,2018-2019,"Wednesday, September 19, 2018",Valencia CF,Juventus,Estadio de Mestalla,Midfielder,178,72,R,Miralem Pjanić,Juventus,João Cancelo,2,1
51,left-footed shot,2021-2022,"Thursday, December 9, 2021",Atalanta,Villarreal CF,Gewiss Stadium,Forward,178,74,R,Arnaut Danjuma,Villarreal CF,Gerard Moreno,2,1
45,right-footed shot,2019-2020,"Wednesday, November 6, 2019",Real Madrid,Galatasaray,Santiago Bernabéu,Forward,185,81,R,Karim Benzema,Real Madrid,Rodrygo,2,1
49,right-footed shot,2018-2019,"Wednesday, November 7, 2018",Manchester City,Shakhtar Donetsk,Etihad Stadium,Forward,170,69,R,Raheem Sterling,Manchester City,Oleksandr Zinchenko,1,1
73,right-footed shot,2021-2022,"Tuesday, September 14, 2021",Villarreal CF,Atalanta,Estadio de la Cerámica,Forward,178,74,R,Arnaut Danjuma,Villarreal CF,Gerard Moreno,1,1
64,right-footed shot,2020-2021,"Wednesday, April 28, 2021",Paris Saint-Germain,Manchester City,Parc des Princes,Midfielder,181,70,R,Kevin De Bruyne,Manchester City,Oleksandr Zinchenko,1,1
42,left-footed shot,2018-2019,"Tuesday, March 12, 2019",Manchester City,FC FC Schalke 04,Etihad Stadium,Forward,183,80,L,Leroy Sané,Manchester City,Oleksandr Zinchenko,1,1
89,right-footed shot,2021-2022,"Tuesday, November 2, 2021",Villarreal CF,BSC Young Boys,Estadio de la Cerámica,Forward,178,74,R,Arnaut Danjuma,Villarreal CF,,1,8
90,penalty,2021-2022,"Wednesday, March 16, 2022",Juventus,Villarreal CF,Allianz Stadium,Forward,178,74,R,Arnaut Danjuma,Villarreal CF,,1,3
81,right-footed shot,2020-2021,"Tuesday, November 3, 2020",Manchester City,Olympiakos Piraeus,Etihad Stadium,Forward,175,68,R,Gabriel Jesus,Manchester City,Kevin De Bruyne,1,2
12,right-footed shot,2020-2021,"Tuesday, November 3, 2020",Manchester City,Olympiakos Piraeus,Etihad Stadium,Forward,184,77,R,Ferrán Torres,Manchester City,Kevin De Bruyne,1,2
76,left-footed shot,2019-2020,"Wednesday, September 18, 2019",Shakhtar Donetsk,Manchester City,Metalist Stadion,Forward,175,68,R,Gabriel Jesus,Manchester City,Kevin De Bruyne,1,1
78,header,2019-2020,"Wednesday, February 26, 2020",Real Madrid,Manchester City,Santiago Bernabéu,Forward,175,68,R,Gabriel Jesus,Manchester City,Kevin De Bruyne,1,1
13,right-footed shot,2017-2018,"Tuesday, October 17, 2017",Manchester City,SSC Napoli,Etihad Stadium,Forward,175,68,R,Gabriel Jesus,Manchester City,Kevin De Bruyne,1,1
69,right-footed shot,2017-2018,"Tuesday, December 5, 2017",Bayern München,Paris Saint-Germain,Allianz Arena,Midfielder,181,81,R,Corentin Tolisso,Bayern München,Kingsley Coman,2,2
8,left-footed shot,2017-2018,"Tuesday, December 5, 2017",Bayern München,Paris Saint-Germain,Allianz Arena,Forward,185,81,R,Robert Lewandowski,Bayern München,Kingsley Coman,1,2
18,right-footed shot,2020-2021,"Tuesday, October 27, 2020",Olympique Marseille,Manchester City,Vélodrome,Forward,184,77,R,Ferrán Torres,Manchester City,Kevin De Bruyne,1,2
81,right-footed shot,2020-2021,"Tuesday, October 27, 2020",Olympique Marseille,Manchester City,Vélodrome,Forward,170,69,R,Raheem Sterling,Manchester City,Kevin De Bruyne,1,2
58,left-footed shot,2021-2022,"Tuesday, October 19, 2021",Inter,FC Sheriff,Giuseppe Meazza,Midfielder,180,75,R,Arturo Vidal,Inter,Edin Džeko,1,1
71,right-footed shot,2021-2022,"Wednesday, March 16, 2022",Lille OSC,Chelsea FC,Stade Pierre Mauroy,Defender,178,75,R,Azpilicueta,#N/A,Mason Mount,1,1
14,header,2017-2018,"Tuesday, February 13, 2018",FC Basel,Manchester City,St. Jakob-Park,Midfielder,180,79,R,İlkay Gündoğan,Manchester City,Kevin De Bruyne,2,1
63,header,2017-2018,"Wednesday, September 13, 2017",Feyenoord,Manchester City,De Kuip,Defender,188,70,R,John Stones,Manchester City,Kevin De Bruyne,2,1
90,right-footed shot,2017-2018,"Wednesday, November 1, 2017",SSC Napoli,Manchester City,Diego Maradona,Forward,170,69,R,Raheem Sterling,Manchester City,Kevin De Bruyne,1,1
55,right-footed shot,2018-2019,"Tuesday, October 2, 2018",Olympique Lyon,Shakhtar Donetsk,Groupama Stadium,Forward,176,70,R,Júnior Moraes,Shakhtar Donetsk,Alan Patrick,2,1
4,right-footed shot,2018-2019,"Wednesday, April 17, 2019",Manchester City,Tottenham Hotspur,Etihad Stadium,Forward,170,69,R,Raheem Sterling,Manchester City,Kevin De Bruyne,2,3
21,left-footed shot,2018-2019,"Wednesday, April 17, 2019",Manchester City,Tottenham Hotspur,Etihad Stadium,Forward,170,69,R,Raheem Sterling,Manchester City,Kevin De Bruyne,2,3
59,right-footed shot,2018-2019,"Wednesday, April 17, 2019",Manchester City,Tottenham Hotspur,Etihad Stadium,Midfielder,,,,,#N/A,Kevin De Bruyne,2,3
35,header,2018-2019,"Tuesday, October 23, 2018",Shakhtar Donetsk,Manchester City,Metalist Stadion,Defender,190,87,L,Aymeric Laporte,Manchester City,Kevin De Bruyne,1,1
45,left-footed shot,2016-2017,"Wednesday, November 23, 2016",Bor. Mönchengladbach,Manchester City,Borussia-Park,Midfielder,170,67,L,David Silva,Manchester City,Kevin De Bruyne,1,1
63,left-footed shot,2019-2020,"Tuesday, November 5, 2019",Chelsea FC,AFC Ajax,Stamford Bridge,Defender,178,75,R,Azpilicueta,#N/A,Tammy Abraham,1,1
15,right-footed shot,2018-2019,"Tuesday, November 27, 2018",1899 Hoffenheim,Shakhtar Donetsk,PreZero Arena,Forward,172,64,R,Taison,Shakhtar Donetsk,Júnior Moraes,4,2
15,right-footed shot,2018-2019,"Tuesday, November 27, 2018",1899 Hoffenheim,Shakhtar Donetsk,PreZero Arena,Forward,172,64,R,Taison,Shakhtar Donetsk,Júnior Moraes,4,2
35,header,2019-2020,"Tuesday, December 10, 2019",Chelsea FC,Lille OSC,Stamford Bridge,Defender,178,75,R,Azpilicueta,#N/A,Emerson,1,1
65,left-footed shot,2020-2021,"Wednesday, February 24, 2021",Bor. Mönchengladbach,Manchester City,Puskás Aréna,Forward,175,68,R,Gabriel Jesus,Manchester City,Bernardo Silva,1,1
8,left-footed shot,2017-2018,"Wednesday, March 7, 2018",Manchester City,FC Basel,Etihad Stadium,Forward,175,68,R,Gabriel Jesus,Manchester City,Bernardo Silva,1,1
84,right-footed shot,2018-2019,"Tuesday, March 12, 2019",Manchester City,FC FC Schalke 04,Etihad Stadium,Forward,175,68,R,Gabriel Jesus,Manchester City,Bernardo Silva,1,1
8,right-footed shot,2016-2017,"Wednesday, March 15, 2017",AS Monaco,Manchester City,Stade Louis II,Forward,178,73,R,Kylian Mbappé,AS Monaco,Bernardo Silva,1,1
75,left-footed shot,2020-2021,"Wednesday, April 14, 2021",Borussia Dortmund,Manchester City,Signal Iduna Park,Midfielder,171,70,L,Phil Foden,Manchester City,Bernardo Silva,1,1
84,left-footed shot,2019-2020,"Wednesday, December 11, 2019",Dinamo Zagreb,Manchester City,Maksimir,Midfielder,171,70,L,Phil Foden,Manchester City,Bernardo Silva,1,1
55,header,2017-2018,"Tuesday, September 12, 2017",Chelsea FC,Qarabağ FK,Stamford Bridge,Defender,178,75,R,Azpilicueta,#N/A,Cesc Fàbregas,1,1
90,right-footed shot,2017-2018,"Tuesday, September 26, 2017",Manchester City,Shakhtar Donetsk,Etihad Stadium,Forward,170,69,R,Raheem Sterling,Manchester City,Bernardo Silva,1,1
40,right-footed shot,2016-2017,"Wednesday, October 19, 2016",Paris Saint-Germain,FC Basel,Parc des Princes,Forward,180,75,L,Ángel Di María,Paris Saint-Germain,Edinson Cavani,1,2
90,penalty,2016-2017,"Wednesday, October 19, 2016",Paris Saint-Germain,FC Basel,Parc des Princes,Forward,184,77,R,Edinson Cavani,Paris Saint-Germain,Edinson Cavani,1,2
50,header,2017-2018,"Tuesday, December 5, 2017",Bayern München,Paris Saint-Germain,Allianz Arena,Forward,178,73,R,Kylian Mbappé,Paris Saint-Germain,Edinson Cavani,1,1
40,penalty,2017-2018,"Tuesday, September 12, 2017",Celtic FC,Paris Saint-Germain,Celtic Park,Forward,184,77,R,Edinson Cavani,Paris Saint-Germain,Edinson Cavani,2,1
55,left-footed shot,2016-2017,"Tuesday, February 14, 2017",Paris Saint-Germain,FC Barcelona,Parc des Princes,Forward,180,75,L,Ángel Di María,Paris Saint-Germain,Julian Draxler,2,1
90,left-footed shot,2018-2019,"Wednesday, October 24, 2018",Paris Saint-Germain,SSC Napoli,Parc des Princes,Forward,180,75,L,Ángel Di María,Paris Saint-Germain,Julian Draxler,1,1
17,right-footed shot,2016-2017,"Wednesday, September 14, 2016",Legia Warszawa,Borussia Dortmund,Stadion Wojska Polskiego,Defender,184,73,R,Bartra,#N/A,,1,13
85,right-footed shot,2020-2021,"Tuesday, February 16, 2021",FC Barcelona,Paris Saint-Germain,Spotify Camp Nou,Forward,178,73,R,Kylian Mbappé,Paris Saint-Germain,Julian Draxler,3,1
45,right-footed shot,2017-2018,"Tuesday, October 31, 2017",Paris Saint-Germain,RSC Anderlecht,Parc des Princes,Forward,175,68,R,Neymar,Paris Saint-Germain,Julian Draxler,1,1
10,right-footed shot,2019-2020,"Tuesday, March 10, 2020",RB Leipzig,Tottenham Hotspur,Red Bull Arena,Midfielder,177,76,R,Marcel Sabitzer,RB Leipzig,Timo Werner,2,1
87,left-footed shot,2018-2019,"Saturday, June 1, 2019",Tottenham Hotspur,Liverpool FC,Wanda Metropolitano,Forward,185,75,R,Divock Origi,Liverpool FC,Joel Matip,1,1
63,left-footed shot,2020-2021,"Tuesday, May 4, 2021",Manchester City,Paris Saint-Germain,Etihad Stadium,Forward,179,67,L,Riyad Mahrez,Manchester City,Phil Foden,2,1
